id,depth,square,fold
4b522e501e,311,50624.036859131455,0
d00d1ea52b,312,0.0,1
89340d64ab,312,0.0,2
65fe1a0efc,312,0.0,3
8fb68e99e8,312,0.0,4
2c45b152f1,312,34794.3887854132,0
458a05615e,312,40210.13283011469,1
5ce554e890,313,6.424370159788256,2
28553d5d42,313,2595.4455445544554,3
bd4f797d33,313,35944.35104401529,4
3004f41177,313,44424.51965493579,0
16e308dbc3,313,55757.108616802274,1
501c68e571,314,0.0,2
91c003779c,314,0.0,3
0f7aa746d6,314,1182.084109401039,4
be18a24c49,314,12977.227722772277,0
954502fb12,314,44334.578472698755,1
b833fdb882,314,62342.08803058523,2
d531fa41aa,315,0.0,3
80363d0458,315,0.0,4
c50ba562ef,315,0.0,0
d3c3988e54,315,713.1050877364964,1
a5005ea567,315,21534.488775610233,2
7a095f0b21,315,45927.822272326244,3
438443e0d3,316,0.0,4
285b9ba056,316,0.0,0
6edb010212,316,1625.3656504264288,1
a24080b4a0,316,10535.96706205274,2
c56524ded9,316,41257.30516616018,3
5e98f349f3,317,0.0,4
93d21b7636,317,0.0,0
157b2aa3e0,317,462.5546515047544,1
084d3ed9c8,317,34839.35937653171,2
28f6f52c8f,317,43942.69189295167,3
5677f991b7,317,65432.210077443386,4
7c0447f939,318,0.0,0
740e4ce45d,318,0.0,1
51b639314d,318,0.0,2
df8caa8bdf,318,22498.14429957847,3
2bc179b78c,318,45420.29702970297,4
bb63bcb48a,319,7946.945887658073,0
aa1cd9fb71,319,16131.59347122831,1
2821f70a5a,320,0.0,2
894b5b40af,320,0.0,3
180f0a1854,320,8872.055190667581,4
dca83468d2,320,17377.92128222723,0
f06ef6c8b7,320,55493.709440250954,1
d289692ab8,321,0.0,2
ff9d2e9ba7,321,0.0,3
81d37cb5fd,321,122.06303303597687,4
8ebceef687,321,47302.63748652093,0
466548defe,322,0.0,1
6abe55deaf,322,0.0,2
6af48dfcdd,322,2434.836290559749,3
ca84b9e8d4,323,0.0,4
10f24c23af,323,16632.694343691794,0
f7b1bd7c8a,323,61095.760219586315,1
f30c36bf6b,324,0.0,2
4be0764138,324,0.0,3
4d684d99cc,324,0.0,4
dcca025cc6,324,0.0,0
9f4001d8ea,324,6006.786099402019,1
3de0c773e1,324,30586.42633075189,2
edf47afe46,325,0.0,3
f839d20b06,325,7876.277815900402,4
65d05b81c6,325,20397.375257327712,0
b5e1371b3b,325,48555.389667679636,1
608567ed23,325,60992.9702970297,2
a5c4007b7b,326,0.0,3
75b4a808b3,326,0.0,4
d56050d3ab,326,6109.576021958632,0
0b7b00ebfd,327,0.0,1
72e1a1b225,327,15495.580825409274,2
5c70da6c2d,327,47572.46103323204,3
438b4cc6e3,328,199.15547495343594,4
5fd411e302,328,6758.437408097246,0
dbcfdf17a3,328,8152.525732771297,1
3c10a71f62,328,17429.31624350554,2
4e41f7a5df,329,0.0,3
528cb6678c,329,14178.584942652682,4
7b596fc561,329,31736.388589353985,0
2f8e4f82fd,330,0.0,1
00441f1cf2,330,0.0,2
608574722a,330,0.0,3
3edc3edf92,330,1638.2143907460054,4
0f9b1dbc3f,330,3822.500245074012,0
31b1314c62,330,6424.370159788256,1
d4d2ed6bd2,330,42175.9900990099,2
158765ed16,330,64070.24360356828,3
0aab0afa9c,331,3282.8531516517987,4
2f4fb95bb7,331,26275.673953533966,0
29df15c1ce,332,0.0,1
ff9b7d0d2e,332,21964.921576316046,2
94c8aad517,332,28530.627879619646,3
58777a8c79,332,28967.485050485247,4
4fbda008c7,332,30496.48514851485,0
fff987cdb3,332,46171.94833839819,1
de15d35ebc,333,0.0,2
bab30e51b8,333,0.0,3
8e9f2b9b61,333,565.3445740613665,4
4e86258646,333,34665.90138221743,0
35fd991255,333,37055.76708165866,1
07e08eee37,333,50816.76796392511,2
ce16b0d0bc,333,58153.39868640329,3
2356ec6570,334,0.0,4
6c45d80d1e,334,6.424370159788256,0
063cf2a23a,335,0.0,1
f8e67987c6,335,0.0,2
b964244dfd,335,42548.60356827762,3
4f02bab289,335,54433.68836388589,4
de08c5a3b7,335,56977.73894716204,0
211fc910da,336,0.0,1
a803fc87d1,336,0.0,2
dd81358234,336,0.0,3
8a29fd2ebe,336,0.0,4
8d28e714e3,336,0.0,0
870be46a42,336,17763.38349181453,1
96aeb8d018,336,42946.914518184494,2
638d8572e9,336,60401.92824232918,3
a05ae39815,337,0.0,4
ca6bdbc405,337,0.0,0
9522339a9a,337,0.0,1
1c37e37fbf,337,14673.261444956377,2
a94450f57e,337,52345.76806195471,3
2bce09096c,338,0.0,4
c7ab9848b9,338,160.6092539947064,0
fdc28cafdc,338,4927.4919125575925,1
804fcfaf4b,338,10253.294775022057,2
699608ddb7,338,13381.963042838937,3
23afbccfb5,338,51260.0495049505,4
eed279a71a,339,0.0,0
a9e940dccd,339,0.0,1
a7f7a964f5,339,0.0,2
7ec64d2b8e,339,0.0,3
df8c73e52b,339,8615.08038427605,4
d2c800e9f5,339,25780.997451230272,0
63e32c0cfb,339,39998.128614841684,1
e45c509f80,339,44141.84736790511,2
61b42f8f0e,339,54639.26820899912,3
71a5b1da57,339,65155.96216057249,4
253ee294d9,340,0.0,0
9f07d6a050,340,0.0,1
36b768bfa7,340,0.0,2
dccd2d9d48,340,4066.626311145966,3
a5805697c1,340,27862.493383001667,4
ff89e5e3cd,340,31280.25830800902,0
67dfa4bcf5,340,32070.455837662976,1
2ae425e5a3,340,44559.43142829135,2
28df927e87,340,56091.17586511126,3
64e79513a3,341,0.0,4
6ee755c67d,341,0.0,0
9267f6cf9c,341,28164.438780511715,1
44425dc49d,342,0.0,2
8ec207d7df,342,0.0,3
abe36055e8,342,0.0,4
ec212b3d2d,342,2203.558964807372,0
df8d9625c0,342,13735.303401627292,1
3b4be071a8,343,2248.52955592589,2
e8b730fe92,343,2968.059013822174,3
479cb24efb,343,3135.092637976669,4
14a89a1840,343,12694.555435741593,0
7845115d01,343,16221.534653465347,1
937ea43a65,343,55133.944711302815,2
71ef380e21,343,56630.82295853348,3
a07c1fd090,343,58044.18439368689,4
19cc342b91,344,9829.286344476031,0
5e58ed4adb,344,55146.79345162239,1
021494f3aa,345,0.0,2
526d63530a,345,13272.748750122537,3
c1190c9c37,345,15797.526222919321,4
a4e5b9902b,345,33618.729046171946,0
bd2a0b256c,346,0.0,1
cb6c6c15ce,346,0.0,2
f5a92d1356,346,2955.210273502598,3
465486e6ec,346,8923.450151945888,4
a2bce9d94a,346,11416.105773943731,0
884cd7af00,346,27798.249681403784,1
b04c03e3d4,347,0.0,2
074673a5f1,347,0.0,3
b183b2ddc4,347,12501.824330947946,4
75eaea4cdb,347,31633.598666797374,0
47bd268dcd,347,51427.08312910499,1
d7e93ff9c2,348,0.0,2
d944700bae,348,0.0,3
71a7c521ef,348,0.0,4
db1aa8e608,348,6379.399568669738,0
4d341171a4,348,8679.324085873934,1
cfdc385955,348,26892.41348887364,2
0cc1d0e4c4,348,31511.535633761396,3
db02a30bb8,348,37299.89314773062,4
ea2d80c951,349,0.0,0
9b29ca561d,349,7786.336633663366,1
3e84576386,349,28794.027056170962,2
58d177c0d0,349,42079.62454661308,3
c20c019650,349,58037.7600235271,4
a9df598e16,350,0.0,0
4702cdd4f0,350,2576.1724340750907,1
fa56377e58,350,4664.092736006274,2
cc2da77c17,350,5923.269287324772,3
bfc47bbe13,351,0.0,4
5ad7172ca7,351,0.0,0
92a20ccbe2,351,0.0,1
d71ca6d32c,351,2177.861484168219,2
843e8ec44e,351,11551.017547299285,3
5c28eec331,351,26063.669738260956,4
b3b37c152d,351,29346.522889912754,0
7ede03dede,351,44508.03646701304,1
4be85a3110,352,19.273110479364767,2
f5a0acc480,352,5647.021370453877,3
919bc0e2ba,352,38282.82178217822,4
aeba5383e4,352,48015.74257425743,0
6dea52e54d,352,52904.68826585629,1
d6471dc0a3,353,0.0,2
d583d291ea,353,0.0,3
6092afaec7,353,0.0,4
10b19bd1f8,353,102.7899225566121,0
e12aab98e6,353,11602.41250857759,1
2bc8a3db3c,353,17474.286834624058,2
e39ded223d,353,31119.649054014313,3
0cc5805a92,353,42914.79266738555,4
697af33de9,354,0.0,0
47fd4036e7,354,0.0,1
0be923c49b,354,0.0,2
3a690dbd1b,354,2935.937163023233,3
1f1e11aee4,354,40081.64542691893,4
4e5d643b2f,354,56380.27252230173,0
b345b1f290,355,0.0,1
387b6956c4,355,11094.887265954318,2
89562d9f7d,355,15277.152239976473,3
31ca053bec,355,47122.75512204686,4
a1fe3de7bb,355,65149.5377904127,0
f1395b9e13,356,0.0,1
f0b5a05a6e,356,141.33614351534163,2
0ece337a15,356,8557.261052837957,3
af171a3570,356,20635.076953239877,4
b07fc3b87c,356,48343.38545240663,0
b8f92fbe45,356,62065.840113714345,1
886dc2e534,357,5139.496127830605,2
2ff32a1188,358,26269.249583374178,3
d3be640ed4,359,481.8277619841192,4
aa9eb3a110,359,3783.9540241152827,0
393f2db0b0,359,8653.62660523478,1
9f459445b6,359,21887.829134398587,2
ed2b73840d,359,29378.644740711694,3
16207869ba,359,43017.58258994216,4
9cb42834b3,359,47797.31398882462,0
c701db91e2,359,52095.217625722966,1
071d5aa17f,360,167.03362415449465,2
3ce41108fe,360,1297.7227722772277,3
72544ea5b6,360,5743.386922850701,4
057eae4f34,360,46049.88530536222,0
0a19821a16,360,50900.28477600235,1
2b55bdbda1,361,1220.6303303597685,2
3b9586e2ff,361,1875.9160866581708,3
400e66f34e,361,3861.046466032742,4
751a212e82,362,0.0,0
89ad7a93d6,362,0.0,1
730eee262c,362,15283.57661013626,2
7b5d5d40fe,362,53482.881580237234,3
989ac5a9de,362,64134.48730516616,4
2bd87e0587,363,0.0,0
ec10996820,363,30753.459954906382,1
0280deb8ae,363,33740.792079207924,2
182bfc6862,363,61641.83168316832,3
6a3d92ce59,364,0.0,4
5cada3d3f1,364,0.0,0
1f0b16aa13,364,0.0,1
520fdf987c,364,0.0,2
6c4568e51c,364,19478.690324477993,3
0fd38464c3,364,26095.791589059896,4
b461a5b584,365,6.424370159788256,0
568d119e66,365,19.273110479364767,1
7deaf30c4a,365,37633.960396039605,2
d30e73de0c,365,41745.55729830409,3
e61d42e6cf,365,63787.57131653759,4
e0c136dc8e,366,0.0,0
a149b73993,366,0.0,1
0c376f6728,366,19915.547495343595,2
91ea3f1227,366,26558.34624056465,3
bea9b0571b,366,62059.41574355456,4
6040cbf086,367,0.0,0
7de95e0115,367,134.91177335555338,1
34bfcfa11b,367,391.8865797470836,2
52020f0fd4,367,1104.99166748358,3
32062fff08,367,4182.264974022155,4
52e7de7430,367,10182.626703264386,0
20349d0a12,367,17217.312028232525,1
a042e73fee,367,25903.060484266247,2
f30e47cb36,368,0.0,3
3dc4b77bb5,368,0.0,4
b6bd6424eb,368,0.0,0
e69330b40a,368,54780.604352514456,1
5edca1bb89,368,65502.87814920106,2
a21afccc50,369,0.0,3
6313ab72dc,369,0.0,4
a9a9fb1747,369,0.0,0
380dea2a5a,369,0.0,1
7c6f76a267,369,199.15547495343594,2
74d53a0d53,369,23403.980492108618,3
6576184a08,370,8216.76943436918,4
314db606fd,370,20024.761788059994,0
9dde6475f9,370,20590.10636212136,1
263bd9dfd6,370,32963.44328987354,2
288c4c1941,371,0.0,3
41a4f7424e,371,13247.051269483383,4
e358121d19,371,28215.833741790022,0
fad11bf2fa,371,39413.51093030095,1
a39388bd3f,372,0.0,2
65aadb6f53,372,0.0,3
1a2918c9b4,372,27734.0059798059,4
f599fad413,372,64018.84864228997,0
9c298b9575,373,0.0,1
dfd3138198,373,0.0,2
29b25b5f03,373,0.0,3
7c7125fd12,373,751.6513086952259,4
7b078e7517,373,2466.95814135869,0
0df53ae04c,373,10388.20654837761,1
b60fbb288b,373,12816.618468777571,2
5108785aaf,373,37942.33016370944,3
4a39459597,373,44842.103715322024,4
30787ad7df,373,64218.00411724341,0
92e617896e,374,0.0,1
fbfa863bd4,374,34775.11567493383,2
85e6b4cb1c,374,43615.04901480247,3
32887c2719,374,55378.07077737476,4
106a222c7c,375,4439.239780413685,0
9ca1ebe351,376,0.0,1
4015200239,376,0.0,2
3b5c0e9308,376,256.97480639153025,3
c23090da64,376,4728.336437604156,4
d4e9588d7c,377,0.0,0
6dc7a51dd9,377,0.0,1
b74ecdfe20,377,7259.53828056073,2
51179a1815,377,7542.210567591413,3
217a70a0cb,377,36342.661993922164,4
976fcded4d,377,43685.717086560144,0
6419fd454b,378,0.0,1
a91bd88bc1,378,0.0,2
93c7358e41,378,1785.974904421135,3
d1f8ba2f02,378,10664.454465248506,4
6a7506aa1e,378,17442.164983825114,0
c32752c00f,378,25414.80835212234,1
c9f7f4020f,378,29751.258209979413,2
d3f2336daf,378,31106.800313694737,3
cd5cd074f1,378,33451.69542201745,4
7e78a47cee,378,48112.108126654246,0
52667992f8,378,55802.07920792079,1
7ba58ee1be,378,57465.99107930595,2
29a1b18e79,378,59810.88618762866,3
4514686882,379,0.0,4
6caec01e67,379,995.7773747671797,0
5203d6e046,379,2646.8405058327617,1
1f6afee5ca,379,57376.049897068915,2
9b1f59b89c,380,565.3445740613665,3
bc79fe1a3a,380,18315.879325556318,4
8b11113861,380,28626.99343201647,0
d0319f0ec5,380,53431.48661895892,1
ff532274cd,380,65014.62601705715,2
5326fad561,381,0.0,3
f2259e86f4,381,0.0,4
e4d9d1178c,382,0.0,0
fdff017e77,382,982.9286344476031,1
7547289453,382,5255.134790706794,2
bdb9ba462f,382,15033.02617390452,3
5a6fa22207,382,15900.316145475934,4
0fea4b5049,382,23551.741005783748,0
813d6ad4ba,383,0.0,1
8e7324c8ed,383,0.0,2
17be1887b9,383,0.0,3
1169f5b1fb,383,0.0,4
e8d6412ed8,383,0.0,0
8cbefc189e,383,19.273110479364767,1
8620f40403,383,13780.27399274581,2
b393a57640,383,33342.48112930105,3
173dd2f369,384,0.0,4
aa97ecda8e,384,0.0,0
fc8f0668fb,384,41771.25477894324,1
7074e402ca,384,58950.02058621704,2
5f1df5e4a8,385,443.2815410253897,3
3fe0ac38f0,385,1920.8866777766887,4
5ee2d40bbb,385,3045.1514557396335,0
a10b932fb3,385,7484.3912361533185,1
6ef46555e2,385,20461.618958925596,2
49336bb17b,385,55153.21782178218,3
8164beeaf5,386,0.0,4
d2522cfc93,386,6.424370159788256,0
6272ae54bc,386,623.1639054994608,1
3cc59342bd,386,5492.836486618959,2
81c77c1b6c,386,30759.88432506617,3
83bb4578eb,386,48484.72159592197,4
f9629f4e29,386,51818.96970885207,0
a3ad1422f5,387,0.0,1
2da8da57e1,387,0.0,2
71507ccc96,387,0.0,3
3a3281b37d,387,20018.337417900206,4
d80ead8703,387,42599.99852955592,0
f9d8f014c2,388,0.0,1
a71bdf1af7,388,10137.656112145867,2
97a10a3ba0,388,41809.80099990197,3
86a772adb1,388,63569.142731104796,4
7a817b12b4,389,0.0,0
7616ee06bd,389,0.0,1
056bfa0cc8,389,0.0,2
7eb42fe5ec,389,0.0,3
d6e2bb1586,389,10542.391432212527,4
5ffd928d1e,389,15958.135476914029,0
1c3397d0ef,389,33458.11979217724,1
a038a2d781,389,36670.30487207136,2
0c0f001366,390,1580.395059307911,3
c58124fdc4,390,2756.0547985491617,4
2ecb2b0797,390,6058.181060680326,0
98870eab9e,390,42998.3094794628,1
8978bc57b7,390,56489.486815018136,2
2380664922,390,64153.76041564553,3
37aa9fc79a,391,0.0,4
7a696bb878,391,0.0,0
04e7e791e2,391,0.0,1
f52c144f24,391,5402.895304381924,2
0389fc6012,391,9039.088814822077,3
90b14e3f04,391,42966.18762866386,4
4edadcf4c4,391,53759.12949710813,0
08173ef66c,391,58654.49955886678,1
ad0e66eabf,392,0.0,2
3984ed8d4e,392,0.0,3
bf05a52a6b,392,12.848740319576512,4
aedad85e8c,392,1638.2143907460054,0
6a1783be17,392,8268.164395647485,1
ebf89446f2,392,11486.773845701402,2
09f0f1f414,392,65361.54200568572,3
417833daa4,393,0.0,4
6c40978ddf,393,64.24370159788256,0
2a9190ed84,393,31389.472600725418,1
3d0acb5c90,393,65207.3571218508,2
a0f050600e,394,6019.634839721596,3
38c0d9ca8e,394,18649.94657386531,4
0eacc93ff3,394,31370.199490246054,0
4d7b42314d,394,37229.22507597294,1
04c48c9743,394,43120.372512498776,2
8824cdcbf0,394,47386.15429859818,3
46673b0e2d,395,0.0,4
c112748161,396,0.0,0
8a1aed2c83,396,1567.5463189883344,1
7140b36ff6,396,7484.3912361533185,2
5bf5d82829,396,37775.29653955495,3
bbb762835a,396,53431.48661895892,4
ea1270a8b2,396,54298.77659053034,0
d204ea9f09,397,0.0,1
2067c20654,397,0.0,2
755c1e849f,397,0.0,3
5fa87fc4cd,397,0.0,4
5f248cf0d6,397,0.0,0
e26c381bd4,397,0.0,1
feb90d8376,397,2280.651406724831,2
d5a283c553,397,8833.508969708852,3
ad5454050e,397,10156.929222625233,4
eb91416afe,397,16170.13969218704,0
31b7874f49,397,19896.274384864228,1
babbac4cf9,397,23750.89648073718,2
6698a570b8,397,31749.23732967356,3
be1f425eac,397,33124.052543868245,4
488f5f133e,397,64738.37810018626,0
bbf8c7968a,398,0.0,1
0ce329b5f9,398,0.0,2
4e51caa68e,398,0.0,3
7e58c5a1f6,398,128.48740319576513,4
d0eb51a04f,398,4426.391040094109,0
ba045610d1,398,17435.740613665326,1
1263576548,398,46885.05342613469,2
b172bd2032,398,49795.293108518774,3
8f08f4e9f2,399,0.0,4
4e7d4502bc,399,0.0,0
8116fa64d4,399,1728.1555729830409,1
92107f9559,399,3160.790118615822,2
6b377327b1,399,37216.37633565337,3
38232d1fe3,399,39047.32183119302,4
5b7c160d0d,400,11261.920890108813,0
51ede1c702,400,11570.290657778649,1
76e1428103,400,12469.702480149004,2
52ac7bb4c1,400,34389.653465346535,3
33820f50d8,401,0.0,4
1d798aa5d5,401,29648.468287422802,0
43001d32e7,401,36618.90991079306,1
740070f15a,402,0.0,2
4fd99d2b52,402,0.0,3
0249c49180,402,1143.5378884423096,4
75ad49564c,402,7439.4206450348,0
4520536c03,402,23275.49308891285,1
4b3502ca99,402,56611.549848054114,2
c60eaa0c75,402,65355.11763552593,3
ca78405cea,403,9553.038427605137,4
766784f810,403,33271.813057543375,0
684555a30a,404,0.0,1
9031ddc924,404,4921.067542397805,2
8ae916bb5c,404,10356.084697578668,3
ebdbbb52b5,405,0.0,4
9e9f3940a9,405,44.970591118517795,0
3531c9193f,405,12424.731889030487,1
851a37ac37,406,0.0,2
3bbf82fc28,406,0.0,3
f85054273a,406,995.7773747671797,4
2eca5f70b1,406,14551.1984119204,0
d7398cfded,406,18868.37515929811,1
7f826d312e,406,19652.148318792275,2
7db9b53d89,406,64699.831879227524,3
a18073f2a2,407,0.0,4
ce9c3510a8,407,0.0,0
18ac660fbb,407,27097.993333986866,1
7d0cea3489,407,30335.875894520144,2
e0f030eb66,407,32211.791981178318,3
b3396387a6,407,34460.3215371042,4
be90ab3e56,407,52557.77227722772,0
2f20c083c2,408,0.0,1
7709ec3c5d,408,0.0,2
416101e57a,408,0.0,3
c824b8afaa,408,0.0,4
d468d401ab,408,23018.51828252132,0
843f9892ef,408,24810.917557102246,1
527c3abd5f,408,30946.191059700028,2
16bee00afc,409,0.0,3
46f402dcd5,410,0.0,4
cd249859fa,410,0.0,0
1afddc8196,410,1927.3110479364768,1
a076699b79,410,28164.438780511715,2
9898ce93d6,410,37473.3511420449,3
0c089f7c1b,410,60793.81482207627,4
466030918d,411,867.2899715714145,0
61cfb43abf,412,0.0,1
7bf203a987,412,37261.34692677188,2
812c804456,413,0.0,3
c82f7676ac,414,0.0,4
5468ed796d,414,0.0,0
8945b8916d,414,19.273110479364767,1
b91a91adc5,414,1792.3992745809235,2
6e72c79c29,414,65265.17645328889,3
35f3cb48d6,415,0.0,4
dce6361f2a,415,154.18488383491814,0
351ea99ec3,415,8647.202235074992,1
1af9e4bbd8,415,23641.682188020783,2
14c16f99d5,415,50649.73433977061,3
0f20f0242c,416,0.0,4
68b6abcefc,416,0.0,0
51423622fd,416,0.0,1
b28aeb78e0,416,10047.714929908832,2
8718d851c6,416,64404.310851877264,3
390355fd73,417,0.0,4
f170afca54,417,0.0,0
fbcd92f03f,417,25.697480639153024,1
2a00ecc904,417,2762.47916870895,2
58f752db3b,417,47803.73835898441,3
7572c78534,418,0.0,4
3685aa0e78,418,39156.53612390942,0
ff24769ea3,419,0.0,1
87d58438cc,419,0.0,2
b42ffc97d4,419,0.0,3
bcbe3c0ee2,419,11082.038525634742,4
40fbc03558,419,36837.33849622586,0
1c6237ae58,419,59431.84834820116,1
e9f4d6f927,419,63838.9662778159,2
f083e6692d,419,65014.62601705715,3
b690abdc09,419,65239.47897264974,4
06c2c49688,420,0.0,0
3276e900a7,420,2145.7396333692777,1
b2f87059da,420,7317.357611998824,2
1befe1ba44,420,10548.815802372317,3
a913c2fc19,420,63549.86962062543,4
f1b1f57aee,421,19106.076855210275,0
055ec918b9,421,33342.48112930105,1
963210b127,421,38462.704146652286,2
4ee5d2c629,421,57356.77678658955,3
483372b203,421,65316.5714145672,4
225ae42209,421,65509.30251936085,0
016fc8031c,422,0.0,1
27efc3195e,422,0.0,2
2fe0292eea,422,0.0,3
90946392e6,422,0.0,4
25edb9edb3,422,0.0,0
3480629331,423,0.0,1
296a04bc06,423,655.2857562984021,2
2ebe2eba03,423,28492.081658660914,3
9c4c524983,423,58622.377708067834,4
de51e77a38,424,0.0,0
7f30236ca4,424,0.0,1
fd257af5d2,424,0.0,2
1b71d67404,424,314.79413782962456,3
6dfaae4996,424,14596.169003038918,4
0108518d1e,424,41379.36819919616,0
136af05158,424,53412.21350847956,1
1724889841,424,65490.029408881484,2
1544a0e952,425,5505.685226938535,3
27870bb184,425,10047.714929908832,4
e4be64c1fb,425,11159.1309675522,0
7f2694ca3f,425,38681.13273208509,1
2af240d261,425,46711.59543182041,2
d3c8980685,426,0.0,3
ea2fe8434f,426,0.0,4
958a3dd464,426,0.0,0
2e69b6eb16,426,0.0,1
67db09fda5,426,8923.450151945888,2
f870e41e88,426,64597.04195667092,3
60d3607be2,426,64796.19743162435,4
e172f09faa,427,295.52102735025977,0
bf73cacab5,427,957.2311538084501,1
0f762f2746,427,2486.231251838055,2
e1bd09e50b,427,9520.916576806196,3
7d41b0a6e1,427,27759.703460445053,4
62d30854d7,427,42824.851485148516,0
9511856b03,427,48163.50308793256,1
966fb0cdbb,427,52255.82687971767,2
f0dc7e30fc,428,0.0,3
82e88d973f,428,0.0,4
b8f76a8e5f,428,0.0,0
dcca0c8297,428,7792.761003823154,1
38438eab6c,428,32982.7164003529,2
ff038e87b1,428,43595.775904323105,3
2ffea0c397,429,0.0,4
a15b73d4bb,429,0.0,0
071c81c9ad,429,0.0,1
a89fc2586a,429,2974.4833839819626,2
216e2a7492,429,15103.69424566219,3
981f73e811,429,18386.54739731399,4
b9614348f4,429,33393.87609057935,0
fa3e7cb3f5,430,0.0,1
27d0d9af30,430,0.0,2
44c8aed146,430,0.0,3
ec857f4518,430,0.0,4
18f3626b0f,430,1040.7479658856976,0
2596227117,430,8602.231643956475,1
c42d63b0e6,430,20840.656798353102,2
b240582de8,430,40120.19164787766,3
29c033e8e4,431,0.0,4
41895b0f40,431,0.0,0
f7e855fc40,431,0.0,1
fff6522bd1,431,5691.991961572395,2
93a8901635,431,14005.126948338399,3
3a068284ed,431,60350.53328105088,4
557feaaf65,432,0.0,0
7ce6463bc8,432,0.0,1
70c92bc80f,432,0.0,2
eead2fc101,432,0.0,3
1d685060b2,432,0.0,4
f9b7196dfc,432,648.8613861386139,0
40bb5a9cbe,432,24656.73267326733,1
c29c36a1e8,432,27496.304283893736,2
98c6496076,432,28080.921968434468,3
7cbfebdf9d,432,28087.346338594256,4
69098163e1,432,49396.9821586119,0
b1dc23a427,432,65380.81511616508,1
18ea3802ca,432,65515.726889520636,2
7d8e29261b,433,1130.689148122733,3
44e3f20074,433,47032.81393980982,4
0280db420c,433,52711.957161062644,0
aebff18bf9,433,61937.35271051858,1
03511989ac,434,0.0,2
d268ae57b5,434,1143.5378884423096,3
9693c84080,434,5659.870110773453,4
67a8e23baa,434,8653.62660523478,0
d369e6b550,434,41597.79678462896,1
691fec8ce2,434,52069.520145083814,2
739a9ab34a,435,12.848740319576512,3
32273eef45,435,1233.479070679345,4
558b11d1b8,435,1567.5463189883344,0
628f1de539,435,36246.29644152534,1
3ca252f526,435,64552.071365552394,2
a1dae195e7,435,64751.226840505835,3
85bca2aade,436,0.0,4
359128303c,436,0.0,0
6d593a19d1,436,173.4579943142829,1
f45dbe6541,436,22433.90059798059,2
2a71003f75,436,24033.568767767865,3
2e035505d6,436,31530.80874424076,4
0304e9ac37,436,39863.21684148613,0
a2da67afff,436,50180.755318106065,1
84723e7793,437,0.0,2
0b9cb1205a,437,2248.52955592589,3
8db5bf9be2,437,15379.942162533085,4
0530b67189,437,37094.31330261739,0
d1c9be7e25,437,51542.72179198118,1
baa743f4b4,438,7792.761003823154,2
4696bb53e6,438,14352.042936966964,3
52914952d6,438,17660.593569257915,4
2e7921981a,438,30040.354867169885,0
a9ee40cf0d,438,35687.376237623765,1
2d64b6a8cf,438,61198.55014214293,2
681ee85a7b,439,0.0,3
457d5edb4c,439,25.697480639153024,4
2edf2e3e05,439,963.6555239682384,0
6397715bb4,439,25973.728556023918,1
9358b1fa7a,439,48362.65856288599,2
bc3f2b82ec,440,0.0,3
fbf73cb975,440,115.6386628761886,4
8201005b79,440,41745.55729830409,0
accb644c9e,440,46152.67522791883,1
9ba564058f,440,47803.73835898441,2
399694c381,441,0.0,3
3ad9500e43,441,0.0,4
73c6a1ede1,441,539.6470934222135,0
3b5e9c6e05,441,982.9286344476031,1
5e350fa662,441,7079.655916086658,2
7ed0489985,441,17031.005293598668,3
b33b1f9db6,441,18714.19027546319,4
94e7558e32,441,19575.055876874816,0
174ebb49df,441,23750.89648073718,1
e6a78e36b5,441,29571.375845505343,2
1bd1c8c771,441,42831.275855308304,3
b4e23ae450,441,48234.171159690224,4
a4ae0c0e35,442,0.0,0
7410f440bb,442,0.0,1
2993a272be,442,327.64287814920107,2
eb38db5443,442,3642.617880599941,3
59092e355d,442,9206.12243897657,4
553733b17b,442,13092.866385648465,0
7796858a9b,442,55609.348103127144,1
d21e3d7843,442,57318.23056563082,2
9d12bb050d,443,0.0,3
c39f317ad0,443,0.0,4
6d4fca6a35,443,629.5882756592491,0
bb8c452bb6,443,687.4076070973434,1
26a76b910c,443,1072.8698166846389,2
3792be0845,443,52397.16302323301,3
1931feb9b8,444,0.0,4
6b0688f33f,444,501.100872463484,0
7d52a376a7,444,4998.1599843152635,1
cd69ee839f,444,7715.668561905695,2
30307d5103,444,12392.610038231545,3
12d09b9fa4,444,20718.593765317124,4
87725b728a,444,25389.110871483186,0
d5023a3662,444,25524.02264483874,1
fd423b9cbf,444,26115.06469953926,2
96857148ca,444,26237.127732575238,3
212f074587,444,27258.60258798157,4
e5a6b92463,444,30432.241446916967,0
d4acb30303,444,46082.00715616116,1
d553c91194,445,154.18488383491814,2
6074c5b0bf,445,494.6765023036957,3
5575337f66,445,1233.479070679345,4
fc4c223773,445,11133.433486913047,0
0c6ec35477,445,17763.38349181453,1
ceca04aa2a,445,32725.741593961375,2
0bdd44d530,445,44700.76757180668,3
40a571cf0f,445,60813.08793255563,4
de1142326e,446,0.0,0
964be849b0,446,205.5798451132242,1
cbad345488,446,11602.41250857759,2
5b217529e7,446,49962.32673267327,3
dd6a04d456,446,52557.77227722772,4
5b72ade49e,447,0.0,0
25bd98aec3,447,1953.00852857563,1
8ce5996371,447,16677.664934810313,2
a141ed0c99,447,26577.619351044017,3
c42abd17f3,448,0.0,4
7361f4e5bc,448,15302.849720615626,0
c8bd99cbb0,448,42214.53631996863,1
